PID_22,YR_REMODEL_22,RES_FLOOR_22,GROSS_AREA_22,LIVING_AREA_22,BED_RMS_22,FULL_BTH_22,HLF_BTH_22,KITCHEN_22,TT_RMS_22,INT_COND_RANK_22,EXT_COND_RANK_22,OVERALL_COND_RANK_22,BTHRM_STYLE1_RANK_22,BTHRM_STYLE2_RANK_22,KITCHEN_STYLE1_RANK_22,KITCHEN_TYPE_RANK_22,YR_REMODEL_17,RES_FLOOR_17,GROSS_AREA_17,LIVING_AREA_17,BED_RMS_17,FULL_BTH_17,HLF_BTH_17,KITCHEN_17,TT_RMS_17,INT_COND_RANK_17,EXT_COND_RANK_17,OVERALL_COND_RANK_17,BTHRM_STYLE1_RANK_17,BTHRM_STYLE2_RANK_17,KITCHEN_STYLE1_RANK_17,RES_FLOOR_CHG_IND,RES_FLOOR_CHG,GROSS_AREA_CHG_IND,GROSS_AREA_CHG,LIVING_AREA_CHG_IND,LIVING_AREA_CHG,BED_RMS_CHG_IND,BED_RMS_CHG,TT_RMS_CHG_IND,TT_RMS_CHG,FULL_BTH_CHG_IND,FULL_BTH_CHG,HLF_BTH_CHG_IND,HLF_BTH_CHG,KITCHEN_CHG_IND,KITCHEN_CHG,INT_COND_RANK_CHG_IND,INT_COND_RANK_CHG,EXT_COND_RANK_CHG_IND,EXT_COND_RANK_CHG,OVERALL_COND_RANK_CHG_IND,OVERALL_COND_RANK_CHG,BTHRM_STYLE1_RANK_CHG_IND,BTHRM_STYLE1_RANK_CHG,BTHRM_STYLE2_RANK_CHG_IND,BTHRM_STYLE2_RANK_CHG,KITCHEN_STYLE1_RANK_CHG_IND,KITCHEN_STYLE1_RANK_CHG,REMODEL_EVER_FLAG,REMODEL_LAST_5YR
1500353000,,2,3182,2322,4,1,1,1,7,3,4,4,2,2,2,1,0,2,2408,2322,4,1,1,1,7,3,3,3,1,1,2,0,0,1,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1500376000,2006,2,1992.7,1243,2,2,0,1,6,3,3,3,2,2,2,1,2006,2,2002,1243,2,2,0,1,6,3,3,3,2,2,2,0,0,0,-9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500396000,2013,2,2820,1780,3,2,0,1,6,4,4,4,3,3,3,1,2013,2,2820,1780,3,2,0,1,6,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500400000,,2,1938,1120,3,1,1,1,7,3,3,3,3,3,3,1,0,2,1938,1120,3,1,1,1,7,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500441000,,2,2097.8,1424.8,5,2,0,1,9,3,4,4,2,2,3,1,0,2,2447,1425,5,2,0,1,9,3,4,4,2,2,3,0,0,0,-349.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500451000,,2,3812,2512,3,3,0,1,10,3,3,3,2,2,2,1,0,2,4226,2512,3,3,0,1,10,3,3,3,2,2,2,0,0,0,-414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500453000,2017,1,1920,960,3,1,0,1,6,4,3,4,3,,3,0,2002,1,1920,1397,3,1,0,1,6,3,3,3,2,,2,0,0,0,0,0,-437,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,,1,1,1,0
1500487000,2019,2.5,5017.4,3391.4,6,2,0,1,12,3,3,3,3,3,2,1,0,2.5,5348,3391,6,1,0,1,12,3,3,3,2,,2,0,0,0,-330.6,1,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,1,1
1500496000,2015,2,4488.4,2870.4,4,1,1,1,12,4,4,4,3,3,3,1,2015,2,4993,2870,4,1,1,1,12,4,4,4,3,3,3,0,0,0,-504.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500503000,,2,3497,2099,5,1,0,1,9,3,3,3,2,,2,1,0,2,3497,2099,5,1,0,1,9,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500567000,1981,2.5,3479.8,2426.8,6,3,0,1,10,3,3,3,3,3,2,1,1981,2.5,3745,2427,6,3,0,1,10,3,3,3,3,3,2,0,0,0,-265.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500568000,,2,3077.6,2161.6,6,2,0,1,10,3,4,3,2,3,3,1,0,2,3608,2162,6,2,0,1,10,3,4,3,2,3,3,0,0,0,-530.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500625000,,2,2966.4,1982.4,4,2,0,1,7,3,3,3,3,3,2,1,0,2,3384,1982,4,2,0,1,7,3,3,3,3,3,2,0,0,0,-417.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500626000,,2,3672.8,2460.8,5,1,0,1,9,3,3,3,2,,2,1,0,2,4220,2461,5,1,0,1,9,3,3,3,2,,2,0,0,0,-547.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500628000,,2,2998.8,2080.8,4,2,0,1,8,3,3,3,2,1,2,1,0,2,3474,2081,4,2,0,1,8,3,3,3,2,1,2,0,0,0,-475.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500642000,1984,2,3027.4,2010.4,4,1,0,1,9,3,3,3,2,,2,1,1984,2,3517,2010,4,1,0,1,9,3,3,3,2,,2,0,0,0,-489.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1500657010,,2.5,2310,1620,3,1,1,1,7,4,4,4,3,3,3,1,,2.5,2490,1620,3,1,1,1,7,4,4,4,3,3,3,0,0,0,-180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500658010,,2.5,2310,1620,3,1,1,1,7,4,4,4,3,3,3,1,,2.5,2490,1620,3,1,1,1,7,4,4,4,3,3,3,0,0,0,-180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500663000,,2,1947.4,1384.4,3,1,0,1,6,3,2,3,2,,2,1,0,2,2023,1384,3,1,0,1,6,3,2,3,2,,2,0,0,0,-75.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500672000,,2,3505.8,2359.8,5,1,0,1,10,3,3,3,3,,3,1,0,2,4059,2360,5,1,0,1,10,3,3,3,3,,3,0,0,0,-553.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500715000,2013,2,3515.2,2341.2,6,1,1,1,11,3,3,3,2,2,2,1,2013,2,4108,2341,6,1,1,1,11,3,3,3,2,2,2,0,0,0,-592.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500728000,,2,3851,2367,3,1,0,1,7,3,3,3,2,,2,1,0,2,4418,2367,3,1,0,1,7,3,3,3,2,,2,0,0,0,-567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500749000,,2,2640,1752,3,2,0,1,8,3,3,3,1,1,1,1,0,2,2640,1752,3,2,0,1,8,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500791000,,2,3654.6,2453.6,4,1,0,1,9,3,3,3,2,,2,1,0,2,4248,2454,4,1,0,1,9,3,3,3,2,,2,0,0,0,-593.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500815000,1965,2,2757.6,1881.6,4,1,1,1,7,3,3,3,1,2,2,1,1965,2,3144,1876,4,1,1,1,7,3,3,3,1,2,2,0,0,0,-386.4,1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500865000,2016,2.5,3705.2,2429.2,7,1,1,1,10,3,3,3,2,2,2,1,1981,2.5,3905,2444,7,1,1,1,9,3,3,3,1,2,2,0,0,0,-199.8,0,-14.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1500866000,2013,2,3378.4,2154.4,8,2,0,1,16,4,3,3,3,3,3,1,2013,2,3868,2154,7,4,0,1,10,4,4,3,3,3,3,0,0,0,-489.6,1,0.4,1,1,1,6,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
1500867000,,2,3196.4,2080.4,6,1,0,1,9,3,3,3,2,,1,1,0,2,3680,2080,6,1,0,1,9,3,3,3,2,,1,0,0,0,-483.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500872000,1982,2,3315.8,2053.8,4,1,1,1,9,3,3,3,2,2,2,1,1982,2,3788,2054,5,1,1,1,9,3,3,3,2,2,2,0,0,0,-472.2,0,-0.2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500873000,,2,3323.8,2129.8,6,1,1,1,9,3,3,3,2,2,2,1,0,2,3823,2130,6,1,1,1,9,3,3,3,2,2,2,0,0,0,-499.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500876000,,2,3190.4,2030.4,5,1,1,1,9,3,3,3,2,1,2,1,0,2,3680,2030,5,1,1,1,9,3,3,3,2,1,2,0,0,0,-489.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500877000,2017,2,3106.4,2027.4,5,1,1,1,8,3,3,3,3,2,3,1,1998,2,3706,2027,5,1,1,1,8,3,3,3,3,3,3,0,0,0,-599.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
1500878000,2001,2.5,3101.2,1989.2,5,1,1,1,9,3,3,3,2,2,2,1,2001,2.5,3304,1989,5,1,1,1,9,3,3,3,3,2,3,0,0,0,-202.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0
1500879000,2016,2.5,2976.2,1995.2,6,1,1,1,9,4,4,4,3,3,3,1,1984,2.5,3179,1995,5,1,0,1,8,3,2,3,1,,1,0,0,0,-202.8,1,0.2,1,1,1,1,0,0,1,1,0,0,1,1,1,2,1,1,1,2,0,,1,2,1,0
1500880000,,2,3244,2045,4,1,2,1,8,3,3,3,2,2,2,1,0,2,3712,2045,4,1,2,1,8,3,3,3,2,2,2,0,0,0,-468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500887000,1998,2,3380.4,2027.4,4,1,1,1,8,4,3,4,2,2,2,1,1998,2,3702,2027,4,1,1,1,8,4,3,4,3,3,3,0,0,0,-321.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,1,0
1500888000,,2,3140.4,2027.4,5,2,0,1,9,3,3,3,2,2,2,1,0,2,3630,2027,5,1,1,1,9,3,3,3,2,2,2,0,0,0,-489.6,1,0.4,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500889000,,2.5,2938.2,1979.2,5,1,0,1,9,4,3,3,2,,2,1,0,2.5,3141,1979,5,1,0,1,9,4,3,3,2,,2,0,0,0,-202.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500891000,2007,2,3020.4,2027.4,5,1,1,1,8,3,3,3,2,2,2,1,2007,2,3510,2027,5,1,1,1,8,3,3,3,3,2,2,0,0,0,-489.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
1500892000,,2,3023.4,2027.4,4,2,0,1,9,3,3,3,1,2,1,1,0,2,3513,2027,4,2,0,1,9,3,3,3,1,2,1,0,0,0,-489.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500893000,,2,2943,1810,5,1,1,1,9,3,2,3,2,2,2,1,0,2,3372,1810,5,1,1,1,9,3,2,3,2,2,2,0,0,0,-429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500896000,,2,3083.4,2024.4,5,1,0,1,9,3,3,3,1,,1,1,0,2,3573,2024,5,1,0,1,9,3,3,3,1,,1,0,0,0,-489.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500897000,,2,2757.4,1819.4,4,1,1,1,8,3,3,3,1,1,1,1,0,2,3130,1819,4,1,1,1,8,3,3,3,1,1,1,0,0,0,-372.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500898000,,2,2708.4,1809.4,4,1,1,1,8,3,3,3,2,2,2,1,0,2,3114,1809,4,1,1,1,8,3,3,3,3,2,2,0,0,0,-405.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
1500900000,,2,3266.2,2047.2,5,2,0,1,8,4,3,3,3,3,3,1,0,2,3766,2047,5,2,0,1,8,4,3,3,3,3,3,0,0,0,-499.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500903000,2019,2,3122.8,1972.8,5,1,1,1,9,3,3,3,2,3,3,1,0,2,3598,1973,6,1,1,1,12,3,3,3,2,2,2,0,0,0,-475.2,0,-0.2,0,-1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1500904000,,2.5,2876.5,1871.5,5,2,1,1,9,3,3,3,2,2,2,1,0,2.5,3064,1872,6,2,0,1,9,3,3,3,2,2,2,0,0,0,-187.5,0,-0.5,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500905000,2018,2.5,3147.2,2013.2,6,2,0,1,9,3,3,4,3,3,3,1,0,2.5,3281,2007,6,2,0,1,9,3,3,3,2,2,3,0,0,0,-133.8,1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1500906000,,2,3076,2052,5,1,1,1,8,3,3,3,1,2,2,1,0,2,3541,2052,5,1,1,1,8,3,3,3,1,2,2,0,0,0,-465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500908000,,2,3312.2,2252.2,4,2,0,1,9,3,3,3,2,2,2,1,0,2,3639,2231,4,2,0,1,9,3,3,3,2,2,2,0,0,0,-326.8,1,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500921000,,2.5,3174.2,2047.2,5,1,2,1,8,3,3,3,2,2,2,1,0,2.5,3574,2297,5,1,2,1,8,3,3,3,2,2,2,0,0,0,-399.8,0,-249.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500923000,,2.5,3516.8,2414.8,6,2,0,1,9,3,2,2,3,2,2,1,0,2.5,3858,2471,6,2,0,1,9,3,3,3,3,2,2,0,0,0,-341.2,0,-56.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0
1500932000,1987,2.5,3636.1,2347.1,6,2,0,1,9,3,4,3,2,2,2,1,1987,2.5,3880,2347,6,2,0,1,9,3,4,3,2,2,2,0,0,0,-243.9,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500952020,,2,2280,1480,3,1,1,1,6,4,3,3,3,3,3,1,,2,2280,1480,3,1,1,1,6,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500955000,,3,2354,1648,3,1,1,1,6,4,4,4,3,3,3,1,,3,2448,1696,3,1,1,1,6,4,4,4,3,3,3,0,0,0,-94,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500956010,,3,2498,1762,3,1,1,1,7,4,4,4,3,3,3,1,,3,2530,1762,3,1,1,1,7,4,4,4,3,3,3,0,0,0,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500978000,,2,2162,1346,3,1,0,1,6,2,3,3,1,,1,1,0,2,2162,1346,3,1,0,1,6,2,3,3,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500979000,,2,2295,1307,3,1,0,1,6,3,2,2,2,,2,1,0,2,2295,1307,3,1,0,1,6,3,2,2,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1500987000,,2,2512,1554,3,1,1,1,7,4,3,4,2,2,2,1,,2,2512,1554,3,1,1,1,7,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0
1500989010,,2,2782,1504,3,1,1,1,6,4,3,4,3,3,3,1,,2,2398,1504,3,1,1,1,6,4,3,4,3,3,3,0,0,1,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501020000,,2,3461.6,2133.6,5,1,0,1,8,3,3,3,2,,2,1,,2,3944,2134,5,1,0,1,8,3,3,3,2,,2,0,0,0,-482.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1501032000,,2,2281.6,1577.6,5,1,1,1,8,3,3,3,1,2,2,1,0,2,2656,1578,5,1,1,1,8,3,3,3,1,2,2,0,0,0,-374.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501033000,,2,2575.6,1577.6,3,1,0,1,8,3,3,3,2,,1,1,0,2,2950,1578,3,1,0,1,8,3,3,3,2,,1,0,0,0,-374.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1501034000,,2,2485.6,1577.6,5,1,1,1,8,3,3,3,2,2,2,1,0,2,2860,1578,5,1,1,1,8,3,3,3,2,2,2,0,0,0,-374.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501035000,,2,2405.6,1577.6,5,1,1,1,8,3,3,3,2,2,2,1,0,2,2780,1578,5,1,1,1,8,3,3,3,2,2,2,0,0,0,-374.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501044000,2005,2,3176,2076,5,1,1,1,9,3,3,3,3,3,3,1,0,2,3697,2088,5,1,1,1,9,3,3,3,3,3,3,0,0,0,-521,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1501045000,,2.5,3466.6,2394.6,5,1,1,1,9,4,4,4,3,3,3,1,0,2.5,3733,2395,5,1,1,1,9,4,4,4,3,3,3,0,0,0,-266.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501057000,2005,1.5,2090.8,1386.8,4,1,1,1,6,3,3,3,2,3,3,1,2005,1.5,2254,1197,4,1,1,1,6,3,3,3,2,3,2,0,0,0,-163.2,1,189.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1501060000,,2,2963,1922,4,1,0,1,7,3,3,3,2,,2,1,0,2,2963,1922,4,1,0,1,7,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1501086000,,2,2381,1496,2,1,0,1,8,3,3,3,2,,2,1,0,2,2381,1496,2,1,0,1,8,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1501114000,2016,1.5,2390,1330,3,1,0,1,7,3,4,3,2,,2,1,0,1.5,2524,1330,4,1,0,1,7,3,3,3,2,,2,0,0,0,-134,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,0,1,0
1501143000,,2,3114,1995,4,1,0,1,8,3,3,3,1,,2,1,0,2,3600,1995,4,1,0,1,8,3,3,3,1,,2,0,0,0,-486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1501144000,2000,2,3042,1878,5,2,0,1,9,4,3,3,3,3,3,1,2000,2,3042,1878,5,2,0,1,9,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1501159000,,2,2140.5,1331,4,2,1,1,9,3,3,3,2,1,2,1,0,2,2455,1331,4,2,1,1,9,3,3,3,2,1,2,0,0,0,-314.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501173000,,2,2414,1308,2,1,0,1,6,3,3,3,3,,2,1,0,2,2414,1308,2,1,0,1,6,3,3,3,3,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1501174000,,2,2571.8,1765.8,5,1,1,1,8,3,3,3,3,3,1,1,0,2,2957,1766,5,1,1,1,8,3,3,3,3,3,1,0,0,0,-385.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501175000,,2,2215,1495,3,1,0,1,7,3,3,3,1,,1,1,0,2,2575,1495,3,1,0,1,7,3,3,3,1,,1,0,0,0,-360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1501176000,,2,2059,1403,5,1,0,1,8,3,3,3,2,,2,1,0,2,2347,1403,5,1,0,1,8,3,3,3,2,,2,0,0,0,-288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1501177000,1999,2,2375,1503,3,1,0,1,8,4,3,3,2,,3,1,1999,2,2663,1503,3,1,0,1,8,4,3,3,2,,3,0,0,0,-288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1501178000,2018,2,2403,1529,3,2,0,1,7,4,4,4,3,3,3,1,1994,2,2559,1671,3,2,0,1,6,3,4,3,2,3,2,0,0,0,-156,0,-142,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1
1501179000,,2,2411,1701,4,1,1,1,9,3,3,3,1,2,1,1,0,2,2801,1701,4,1,1,1,9,3,3,3,1,2,1,0,0,0,-390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501181000,,2,2031,1331,3,1,1,1,7,3,3,3,2,2,2,1,0,2,2331,1331,3,1,1,1,7,3,3,3,2,2,2,0,0,0,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501182000,,2,2747,1795,4,1,1,1,8,3,3,3,2,2,2,1,0,2,3143,1795,4,1,1,1,8,3,3,3,2,2,2,0,0,0,-396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501183000,,2,2604.8,1687.8,4,1,1,1,8,3,4,3,2,2,2,1,,2,2975,1688,4,1,1,1,8,3,4,3,2,2,2,0,0,0,-370.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501185000,,2.5,2736.4,1898.4,3,2,0,1,9,3,3,3,2,2,2,1,0,2.5,2941,1898,3,2,0,1,9,3,3,3,2,2,2,0,0,0,-204.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501186000,1994,2.5,2703,1698,3,1,1,1,6,3,3,3,2,2,2,1,1994,2.5,2883,1698,3,1,1,1,6,3,3,3,2,2,2,0,0,0,-180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1501187000,,2,2844,1727,4,1,1,1,8,4,3,4,2,2,2,1,0,2,3204,1727,4,1,1,1,8,4,4,4,3,3,3,0,0,0,-360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0
1501188000,,2,2787,1895,5,2,0,1,9,3,3,3,2,2,2,1,0,2,3219,1895,5,2,0,1,9,3,3,3,2,2,2,0,0,0,-432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501189000,2016,2,2848,1919,5,1,1,1,8,3,3,3,3,3,3,1,0,2,3274,1919,5,1,1,1,8,3,3,3,3,3,3,0,0,0,-426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1501190000,,2,2858.4,1895.4,5,1,0,1,9,3,3,3,2,,2,1,0,2,3276,1895,5,1,0,1,9,3,3,3,2,,2,0,0,0,-417.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1501191000,2018,2,3247,2054,3,1,1,1,7,4,3,3,2,2,2,1,0,2,2647,1550,3,1,1,1,7,3,3,3,2,2,2,0,0,1,600,1,504,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1501203010,,2.5,2254.5,1579.5,3,1,1,1,7,4,4,4,3,3,3,1,,2.5,2430,1580,3,1,1,1,7,4,4,4,3,3,3,0,0,0,-175.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501204010,,2.5,2254.5,1579.5,3,1,1,1,7,4,4,4,3,3,3,1,,2.5,2430,1580,3,1,1,1,7,4,4,4,3,3,3,0,0,0,-175.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501204020,,2.5,2254.5,1579.5,3,1,1,1,7,4,4,4,3,3,3,1,,2.5,2430,1580,3,1,1,1,7,4,4,4,3,3,3,0,0,0,-175.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501221010,,2,2571,1758,3,1,1,1,7,4,4,4,3,3,3,1,,2,3006,1758,3,1,1,1,7,4,4,4,3,3,3,0,0,0,-435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
